Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.02.02_11.34.00,-8.656298,52.132711,42,A,6,HSPA+,-83,-2.0,,,-83.30932203389831,862,28,D,-51.0,-24.0,-8.92825,52.132163,18562.37
2018.02.02_11.34.01,-8.656298,52.132711,42,A,6,HSPA+,-85,-2.0,,,-83.30932203389831,472,22,D,-51.0,-24.0,-8.92825,52.132163,18562.37
2018.02.02_11.34.02,-8.656298,52.132711,42,A,6,HSPA+,-85,-2.0,,,-83.30932203389831,33,2,D,-51.0,-24.0,-8.92825,52.132163,18562.37
2018.02.02_11.34.03,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,134,3,D,-51.0,-24.0,,,
2018.02.02_11.34.04,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,0,0,D,-51.0,-24.0,,,
2018.02.02_11.34.06,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,0,0,I,-51.0,-24.0,,,
2018.02.02_11.34.07,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,11,12,D,-51.0,-24.0,,,
2018.02.02_11.34.08,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,0,0,D,-51.0,-24.0,,,
2018.02.02_11.34.09,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,0,0,D,-51.0,-24.0,,,
2018.02.02_11.34.10,-8.656298,52.132711,42,A,6,HSPA+,-85,-2.0,,,-83.30932203389831,0,0,D,-51.0,-24.0,,,
2018.02.02_11.34.11,-8.656298,52.132711,42,A,6,HSPA+,-85,-2.0,,,-83.30932203389831,0,0,D,-51.0,-24.0,,,
2018.02.02_11.34.12,-8.656298,52.132711,42,A,6,HSPA+,-85,-2.0,,,-83.30932203389831,201,7,D,-51.0,-24.0,,,
2018.02.02_11.34.13,-8.656298,52.132711,42,A,6,HSPA+,-85,-2.0,,,-83.30932203389831,592,11,D,-51.0,-24.0,,,
2018.02.02_11.34.14,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,515,15,D,-51.0,-24.0,,,
2018.02.02_11.34.15,-8.656298,52.132711,42,A,6,HSPA+,-81,-2.0,,,-83.30932203389831,380,8,D,-51.0,-24.0,,,
2018.02.02_11.34.16,-8.656298,52.132711,42,A,6,HSPA+,-83,-2.0,,,-83.30932203389831,449,10,D,-51.0,-24.0,,,
2018.02.02_11.34.18,-8.656298,52.132711,42,A,6,HSPA+,-83,-2.0,,,-83.30932203389831,567,17,D,-51.0,-24.0,,,
2018.02.02_11.34.18,-8.656298,52.132711,42,A,6,HSPA+,-83,-2.0,,,-83.30932203389831,567,17,D,-51.0,-24.0,,,
